composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.123361736536026,0.1359129697084427,0.12401606887578964,0.11762788146734238,0.1199113205075264,0.535737931728363,0.22195228934288025,0.15972435474395752,0.04548285901546478,0.016707442700862885,0.020395154133439064,0.908567279337999,0.08936229959686452
0.1233617290854454,0.13594089448451996,0.12395825237035751,0.11767883598804474,0.11989197880029678,0.5332093238830566,0.22920025885105133,0.16176600754261017,0.04236332327127457,0.012408011592924595,0.02105308324098587,0.9090292330341869,0.08915363460098355
0.12336170673370361,0.13610926270484924,0.12389461696147919,0.1177186667919159,0.11980360746383667,0.5381410121917725,0.22849141061306,0.1568087786436081,0.03515026345849037,0.01612832583487034,0.025280190631747246,0.9101685378992013,0.0885435323356279
0.12336169928312302,0.13583499193191528,0.12399042397737503,0.11770749092102051,0.11991354078054428,0.5385783910751343,0.22153393924236298,0.16124486923217773,0.039005178958177567,0.024399857968091965,0.01523774303495884,0.9081133926841215,0.08963225196723103
0.12336169928312302,0.1359322965145111,0.12395177781581879,0.11773253977298737,0.1198621466755867,0.5385102033615112,0.2252804934978485,0.15772543847560883,0.03805560618638992,0.0226522795855999,0.01777600310742855,0.9089756091168076,0.0891668043512402
0.12336169183254242,0.13578806817531586,0.12402894347906113,0.11766894161701202,0.11994586139917374,0.5341816544532776,0.2251415252685547,0.16130252182483673,0.04656625911593437,0.017404569312930107,0.015403473749756813,0.9079275898991056,0.08970688155108114
0.12336168438196182,0.13605020940303802,0.12390855699777603,0.11772465705871582,0.11982505768537521,0.5463969707489014,0.22585713863372803,0.16049587726593018,0.024861006066203117,0.013983439654111862,0.028405534103512764,0.9092594444435642,0.08903033137672976
0.12336167693138123,0.13571703433990479,0.12398847937583923,0.11779633164405823,0.11991854012012482,0.5478248596191406,0.22809374332427979,0.16205370426177979,0.026807371526956558,0.0183692779392004,0.016851020976901054,0.9071754261289279,0.09010782086970005
0.12336167693138123,0.13581709563732147,0.12402240931987762,0.1176687702536583,0.11993309110403061,0.5352985858917236,0.22175319492816925,0.16049370169639587,0.04557012766599655,0.022071100771427155,0.014813275076448917,0.9080626453034323,0.08963975747600335
0.12336166203022003,0.13539491593837738,0.12414121627807617,0.11778286844491959,0.12002488225698471,0.5514726042747498,0.23053094744682312,0.16010093688964844,0.03389153629541397,0.012021657079458237,0.011982346884906292,0.904927473619512,0.09118394584493823
0.12336166203022003,0.13552363216876984,0.12414301931858063,0.11768471449613571,0.12002042680978775,0.5430256128311157,0.22449897229671478,0.15999600291252136,0.044861238449811935,0.015262018889188766,0.012356155551970005,0.9058399514763857,0.0907248849547934
0.12336166203022003,0.1356310397386551,0.1241254210472107,0.11765129864215851,0.11999300122261047,0.544073224067688,0.21851493418216705,0.15954020619392395,0.0435008630156517,0.019757311791181564,0.014613483101129532,0.9063554844836413,0.09046760018845657
