composite,full,tail20,tail10,ts_fold5,w_v032,w_v028,w_v010,w_v017,w_v029,w_v023,spearman_to_first,mean_rank_delta
0.12335542225041891,0.13592756556011143,0.12401232971169977,0.11759149979109144,0.11991305213795374,0.5195385371883902,0.2232109747306516,0.1567441089739673,0.0655826526207313,0.023289765049039558,0.011633961437220003,0.909466487216932,0.08889333107685896
0.12335531851210448,0.13613144863598922,0.12387043988857989,0.11774922688449806,0.11976466881733182,0.5311616013983377,0.2302660676040387,0.1507276657870511,0.04469992223798439,0.02463520141553636,0.018509541557051725,0.9109769162619916,0.0881032619227646
0.12335529292580275,0.13604738035286645,0.12390789951111585,0.11772937506594504,0.11980540910434294,0.5270620427314863,0.2386060869200467,0.15176595799568254,0.05080050412529578,0.012140111723673798,0.01962529650381498,0.9105989780275647,0.08827869744455848
0.1233552444205673,0.13575199154005707,0.12412464773183875,0.11758616047780661,0.11995250413353283,0.53874181900285,0.2090679024024574,0.15393916793063803,0.054119466355692286,0.03271380060218082,0.011417843706181643,0.9073618648925748,0.08993138383855438
0.12335524414605413,0.13574806227866854,0.1240720613896569,0.11760191231917888,0.11997354666455522,0.5211575349743481,0.22542421918985917,0.158299635428445,0.06658606353501278,0.01986752038324793,0.008665026489086774,0.908221394564945,0.08952665377240554
0.12335524289552324,0.1357927107914936,0.1241104652442559,0.11756740324265046,0.11995073393631636,0.5305223947963854,0.2250374357289202,0.15417034556723627,0.06141080117600477,0.011402359766265604,0.017456662965187723,0.9080608799971052,0.0895440827118771
0.12335517464746408,0.1360647867311738,0.12396482220139451,0.1175305966859228,0.11990458196991349,0.5134434457308527,0.22430395661167365,0.16186771434137626,0.06685285378241908,0.01654663186635691,0.01698539766732168,0.9103214580612156,0.08849078144354854
0.1233551724287071,0.13480497400426386,0.12439078688986144,0.11777950148218873,0.12020327108381386,0.5636676824874304,0.2264607274256604,0.15844087478496965,0.038336831564456865,0.011905320177135137,0.001188563560347368,0.9004828831862292,0.09332611352416231
0.12335516003033667,0.1358721864898268,0.12407166789442356,0.11749833975661861,0.11997658346951987,0.5204063632530421,0.21995078424365455,0.16214325042331842,0.06657467008180168,0.015073355227828482,0.015851576770354845,0.9085764974010313,0.08935895954270014
0.12335515709980197,0.13632667039647664,0.12382904695654746,0.11763216102033133,0.11975992392604089,0.5260114073293919,0.23758334223555055,0.15824330213729473,0.044048108878163024,0.0,0.03411383941959991,0.9120024411331715,0.08758978032754303
0.1233551468621591,0.1356952819226384,0.12411157833921037,0.1175155815043986,0.12004251266768486,0.5276286694923519,0.21456213844686156,0.16814829988867136,0.05791243301356692,0.018567958236192533,0.013180500922355625,0.9068917766727134,0.09026896682586975
0.123355135027308,0.13518868447788696,0.12428389377239699,0.11765538733556793,0.12013363583816919,0.5413521970315132,0.21896024572847844,0.15911524010743555,0.05748149291665222,0.023090824215920697,0.0,0.9036662301641906,0.0917947870515603
0.12335513356999958,0.13562432726999685,0.12412017863822039,0.11765386414736259,0.11997933243290136,0.5310606228903347,0.22277966000687502,0.15409194537165552,0.060796836214198444,0.025046687871699672,0.006224247645236585,0.907210061570897,0.09000728011374785
0.12335510509429849,0.13603463864783322,0.12392224161834156,0.11758296717546982,0.11990853499198877,0.5161907091029865,0.2303382568841656,0.1668784453365954,0.0572191077789028,0.009701559724952284,0.019671921172397463,0.9100648648773187,0.08866996304857039
0.12335509162889727,0.13588158401777065,0.12406061076558322,0.11753041502022724,0.11995442547762766,0.5275615588103775,0.22720942269357247,0.16152988428792162,0.0574000365831432,0.003075467238834469,0.02322363038615088,0.908480417225079,0.0893836982000473
0.12335505139941814,0.13598691497320062,0.12395886050615731,0.1175528973085906,0.11993620564685399,0.5165447387361933,0.2202320038933075,0.16722654031781686,0.06000642523955115,0.02144511264481721,0.014545179168314017,0.9095449160599332,0.08895148660154151
0.12335494520222376,0.1358139902184906,0.1240864588309665,0.11756947549726095,0.11994996148004884,0.5246397309530387,0.21965004331354096,0.15504361796967475,0.06623393285780423,0.023582954555586174,0.010849720350355122,0.9084306579736358,0.08939154750136381
0.12335488967555722,0.1358308517377439,0.1240563076245413,0.11764239833227592,0.11990530920008911,0.5297898038096756,0.22363021092620586,0.15126241071621388,0.059696206371066145,0.023814354575078175,0.011807013601760149,0.9086719376022127,0.08924929506631783
0.12335488847332822,0.13617736311422984,0.12391790151709006,0.11758829294878376,0.11982503517105228,0.5161720222520547,0.22604913437059898,0.1548479066171603,0.06406904547330408,0.02099036352216749,0.017871527764714457,0.9113253303605592,0.08793407991428444
