utility,composite,spearman_to_anchor,max_spearman_to_failed,mean_spearman_to_failed,rank_delta_to_anchor,full,tail20,tail10,tail5,w_v016,w_v017,w_v021,w_v023,w_v025,spearman_to_sub_calibrated_tail_cli_,spearman_to_sub_anchor_blend_utility
0.13231732394984078,0.12884001142288692,0.9253810964919179,0.951374971840513,0.9314107721845168,0.08184888347523948,0.13925060145874538,0.11835486668012243,0.10840521268040791,0.14409998860353582,0.16979722814507733,0.4859311700144364,0.304817978640372,0.039384583742539475,6.903945757486717e-05,0.9114465725285208,0.951374971840513
0.13230153083005983,0.12832104498532398,0.9360975487725881,0.9594309454101585,0.9369368310465342,0.07578240354943631,0.13961237776969135,0.11675039342084925,0.10751723121058673,0.14342772281120103,0.08684883769470028,0.510818481844165,0.31919906981902557,0.011859908577183768,0.07127370206492535,0.9144427166829099,0.9594309454101585
0.13229954377070752,0.12836046540588844,0.9314410926755556,0.9553786626275129,0.9321386590807903,0.07903562669652706,0.1386928228643079,0.11756384048726126,0.10874148325048051,0.14368320483199432,0.21066483803716915,0.38330578647221497,0.318823469255763,0.04723872006107535,0.03996718617377735,0.9088986555340676,0.9553786626275129
0.13228452296099458,0.1283876692793113,0.929255341133306,0.9542361085994145,0.9333126299410336,0.07988351172533725,0.13932945195878868,0.11743290940623025,0.10770296581033041,0.14304098204437773,0.1611362142318137,0.4581115923806237,0.21118982781751872,0.10174912933542758,0.06781323623461619,0.9123891512826526,0.9542361085994145
0.13225863202894764,0.1283815125593736,0.9267872744911898,0.9518540906939906,0.9319455291264049,0.08002406208398946,0.14013837281845345,0.11709676415085302,0.10603254003772361,0.14285334540155117,0.02075489897713826,0.6517761448101429,0.24128224905171763,0.07860244529124337,0.007584261869757868,0.9120369675588194,0.9518540906939906
0.13225813707409628,0.12824474184643558,0.9372682649132485,0.9596998014767677,0.9354067577782244,0.07465169347787332,0.14015476990489603,0.1163717399656839,0.10650995537985442,0.14287080092549026,0.04235867663867488,0.5636390092664988,0.2913839658220771,0.07239333463520904,0.030225013637540068,0.9111137140796809,0.9596998014767677
0.13224202305999802,0.12818922696297785,0.9398238026354725,0.9613678998407118,0.9359914331917671,0.07305051854821537,0.14016464483220908,0.11609065122964296,0.10650759575348112,0.14311802056568707,0.013689024787195489,0.5821302127591073,0.35815163120985827,0.02631781499282665,0.01971131625101241,0.9106149665428226,0.9613678998407118
0.13223236214482742,0.12822030833056758,0.9369576942998782,0.9593821828745303,0.9339385454835378,0.07580483334354694,0.1389781770937444,0.1169629494930176,0.10830343991683017,0.1434572780295278,0.17361762012188353,0.3994778037591061,0.3360602354767421,0.052178609992587055,0.03866573064968132,0.9084949080925453,0.9593821828745303
0.13222405674817425,0.12819824777961852,0.937447803098152,0.9594954713293203,0.9331878567960001,0.07495314235008843,0.13992877341377022,0.11656139907127595,0.10675755392095124,0.1424824693389643,0.1130550100857719,0.47995345432270115,0.2327033562056142,0.1624876946562299,0.011800484729682923,0.90688024226268,0.9594954713293203
0.13221994479713572,0.1282871457079587,0.9326944521613307,0.9570502245489848,0.9363622398156151,0.07765321567485498,0.13968440285980363,0.11684334837038544,0.10716244252781067,0.14301793530759815,0.08876989369145104,0.5239426587463566,0.2420782916408501,0.05191372064619969,0.0932954352751425,0.9156742550822453,0.9570502245489848
0.13220893961764615,0.12826543928421402,0.9320110871086946,0.9558962571790731,0.933122652294313,0.07783295095588205,0.14000978176998863,0.11686108587263794,0.10645821433231838,0.1423397957608,0.09879962959975717,0.5255968895099927,0.17088571243784756,0.16643020460521418,0.03828756384718854,0.9103490474095529,0.9558962571790731
